A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2;
0.0;105403.58248266953;106566.76594448129;109416.91869096541;110364.90279254192;111388.58824437637;114966.75991059742;1194507.065326546;129576.11054500475;143146.44583121323;187884.0037176081;203514.9198214923;251964.03247933232;27904.369594394444;287051.2597258289;28820.428859768024;31970.92605060909;369271.0440687965;39716.343023852125;4271545.191304473;475454.0737872938;49613.306810718146;50600.151635208524;513548.8448984081;5329488;55638.16151292182;56900.71700661638;6305702;64049.428824670096;67091.62416528178;68649.38804252911;69339.94904976377;70160.61353887347;72084.60317275471;72818.96060235826;73069.7225170879;78894.7741336235;82381.6250459781;854677.00925652;88046.55690179639;88692.75666606403;89383.86419966594;91244.64598050748;92493.9278124128;93275.1039421321;97762.12464228041;98472.44599951606;98501.66867496764;[E];[MAJ];[];
0.0;122821.76814917568;148904.83830163366;15804.02008920501;16954.10617204197;185216.16679075494;213141.01800246214;23696.23795174038;25838.953936788283;26030.96305166973;27707.521248534402;279137.6173650167;306971.9515766698;30717.08155422497;354773.4536058724;35867.77873352757;37278.367505678754;37471.3108362532;37756.63004595561;3810940.1763533256;39909.26402005768;40324.19308144857;428992.0807712904;43850.328900624554;49383.06992296512;50084.69486348829;51372.262806545456;526480.9573983245;5329488;53793.97504873985;56659.46871963178;59708.099438363075;63024.99871309929;6305702;65667.68034318442;66220.0950886881;67099.31411182274;68445.92542919487;68864.40025455575;72001.08477655005;737898.2022159842;77919.51329124061;79456.33716538576;85209.48366123471;88156.78693605597;89928.27666018056;93879.36192441979;98306.57331520578;[E];[MAJ];[];
0.0;123745.42023532535;1313601.873265461;133924.69416008066;139885.53565608003;144465.68721080894;1546609.2559903678;162297.0996147604;165784.9141379527;168109.14499046124;172772.12059352102;205931.32719574944;207256.40252180057;224570.3519905238;242483.81024371044;249658.57348797115;2849330.3933871887;287450.5273282065;302984.1134528025;305160.0262494464;307886.2200612229;320637.37898228207;3250851.9922945905;332817.2911670453;349627.7302591183;388574.0107460937;459444.65630528686;461083.4806206136;484259.4819155127;495012.375664237;498272.28539556795;5329488;55413.8531570928;554270.716488104;5552826.434182294;5936329.368463759;61585.719504139044;6305702;634611.3006394444;651866.9049608095;701956.5409241255;755898.1146779228;85673.14330424623;918851.162309767;92274.08027243563;94958.21393492051;98093.3773231853;98180.75340813451;[E];[MAJ];[];
0.0;125104.55525647536;126917.2859406514;1682483.2336750512;17549.92005126869;191430.82202222367;197175.63215451213;201895.0429359171;2347547.0338072064;2414490.4517245204;265531.3623593593;272053.52576075285;2739085.02803759;279405.5784639106;2829225.184799758;287469.8608554703;305752.0341752132;313211.6265380532;327238.9910988809;32913.32044338658;351737.64338077087;35423.977697624;35743.08125260805;358177.85063615674;361899.91023556463;37500.7889956764;375171.0972604479;376751.0253771661;399186.9843310143;400386.4688654296;421186.32224881154;421680.86615949025;434560.2899860159;460805.52267637115;46210.091836626496;482346.2697335141;501822.9510453787;5329488;611261.4240639032;6305702;663206.8268022311;709632.5208236309;7389.536254338381;813423.8459718534;901157.9613309971;92802.89022756343;93790.63012431416;939241.3618621846;[E];[MAJ];[];
0.0;108923.03551881594;109257.6757620905;111416.22384764899;111679.36787116894;113374.3368456703;113565.22187468897;130714.56827216169;1322986.8048928725;134425.31395278723;136615.09148951946;139577.54326566317;140759.92491562225;141051.07110334912;142699.4846425366;144502.58404423468;148382.83183851733;161920.58064196398;176803.75555914774;182011.10040164625;187979.29458929625;1889871.5350355238;196175.1244569356;196396.65388222493;198760.8410629351;202961.646019306;2373164.3768444024;2446730.111862711;249120.69962349767;265649.30960256356;303964.5562723257;337566.3533564277;338428.00075794035;3531288.03158169;377760.155843499;391914.34748772735;410358.29926351045;449126.2648474374;50453.43965773043;5329488;577723.5845716695;62364.29447730478;6305702;681612.2074380589;75240.78610648977;84065.12844760172;846451.2821782053;99972.61924282036;[E];[MAJ];[];
0.0;105262.74520291093;108397.35752476093;112663.4850446629;118297.92332935063;122454.89862401753;131519.15004358403;133727.16356403622;138056.94052452242;156655.05321737964;160931.68692245663;165934.61322596716;2041548.8364691911;204675.7115831262;208437.18440289857;214144.11725196964;2206665.429861296;2233267.4024346448;229837.809382605;240351.35224243402;246237.29515815972;25195.79959746014;254143.1575845999;286891.2847154335;2882093.2613732023;312397.7790626978;31892.351835747613;368253.962777186;369450.9171327952;378745.24671291263;426182.8968977921;45425.12001911891;461378.8746133024;46620.29860042823;499884.55121817364;519083.18059698533;52231.167975194774;5329488;6305702;69424.73661335962;72137.01157791427;757685.0801180475;76933.70877925867;787067.8100330833;83792.69373782241;89343.20156908639;908278.8991832702;96194.35929160379;[E];[MAJ];[];
0.0;101778.06380940675;102224.6348812404;10552.60309364893;114354.25279041247;118016.0890222146;121153.81282773022;130340.35250788073;135284.7714765633;145671.1113213536;145942.5119481557;155631.75423692452;157358.32766984016;160192.1606220724;173197.81635538803;184600.90489318286;187619.62109626792;187879.41923433507;1925683.682652895;203294.36170114862;2073650.132416037;213426.47788729254;213458.57873697972;214917.37698774887;2215632.516247039;221910.94798744208;222380.36110236624;259317.29855752827;277248.5456952657;316294.81784258486;330210.0341795575;360424.74747939355;368813.81892407226;393760.0654828124;398998.3415563076;47013.059120413185;470741.4534712093;5329488;566872.8053091773;582957.0521743294;6305702;68468.26197546192;729700.8223539523;799215.922791254;85965.25000005926;88000.83425391713;97949.42887399739;98920.38708324467;[E];[MAJ];[];
0.0;107590.80620566232;127001.71443736624;141310.23135770916;151480.03959041208;155737.62648406226;158998.6002635318;160051.56114510284;162547.7895288119;167019.78470876528;174635.29353898784;1749016.3343277103;184619.79256771208;1863145.130172436;1936730.8615027335;203877.82526405444;2133844.7339536077;21630.674046875312;222000.09779356403;233213.55022800248;243622.74171281068;252937.8848277847;257388.96037680085;275633.6190453928;28174.002878825704;289212.92198927706;29933.791182252582;312811.3314598076;322485.24147571845;334325.72119331587;39826.99797222442;47701.09256511762;5329488;54048.89635947714;578356.8210666233;58832.7368810892;6305702;65017.80436748209;65920.39156767006;692783.6210359308;70746.6223434418;73565.93047196665;82930.65778674457;87852.74130548353;88360.09964961711;90935.07318607524;91888.26677828202;98672.52564204487;[E];[MAJ];[];
0.0;1067462.3627056035;111463.5885870942;114936.92877564988;1191378.6126888013;1208511.1249563994;125366.66227903494;12571.485644043989;127747.80972165386;1380756.9521935736;140043.28035572104;1405321.8762987133;143895.24574129484;144487.071338546;156980.08435221523;160756.7069488381;173476.57754846863;1848427.86934113;189672.24164474194;190762.16841819274;1923296.693441996;194392.22701944853;206722.576177662;211887.2278918011;2201192.824783328;226912.59385505453;2389404.8780975775;253500.06822505928;3212605.2881899774;347834.96256521443;378956.68162676156;419253.2035252305;44992.36520379421;4569818.569215898;462123.3097594276;496882.1740777351;5329488;541431.8801891496;6305702;645440.0123761473;68945.50928269154;692876.2574890759;746131.918626882;758790.8252003054;759784.6630535641;89893.83999979465;929145.6077403306;92981.97682396673;[E];[MAJ];[];
0.0;114466.58665110705;119489.82007105944;124138.6725599003;138199.3820862361;143921.13695113637;1440552.8992733574;1518853.8933501823;165889.90848164514;174950.054925335;179483.33393553572;1897464.365050415;19197.79105801148;192749.77676232767;200194.79267869706;210528.9493627054;213632.44116919138;222991.43493415593;228449.53064753898;23006.68261075933;234952.90988213566;240502.07633872877;2589821.135192391;266317.81194763735;273699.1792512285;280086.5959598359;280889.3727136827;291905.5698210188;2954733.2191175856;359271.795577656;38056.01821559923;398983.63193023583;415795.79858011747;433208.2237475751;523749.1183423857;5329488;537826.9833736228;6305702;654569.9021140548;69326.49942657893;76740.09986434224;79435.03153348676;79660.09399235963;87615.13436445723;87731.48150837682;94604.8131461471;95654.10199652714;96977.22573255673;[E];[MAJ];[];
0.0;100756.23603696928;1043476.8348016081;105415.18544918635;117605.0574771643;1187275.176317182;123340.64041948215;123847.27442784059;128453.81285030027;1341137.0777135254;137941.6469678722;1383335.3861657323;141090.31075617822;157049.07670741362;157640.04056281847;160576.99188021244;163077.57492693415;22360.208514922546;228133.2606399847;238604.8835339699;252062.53849102024;2556090.192849751;263031.513980324;263110.71534200164;277370.2433033299;28551.550777222346;28874.137306538556;332612.15057958063;388406.4122941409;43464.598999873495;519674.2927072743;5329488;53935.42479672458;55173.41245889058;6305702;64860.07468173897;67136.81408044898;70856.0525999189;74793.06803189262;77362.58515654398;87298.69210687175;87406.49788758485;90760.60364864895;92123.0537750144;95198.32321886513;97502.92912882328;97646.94183507326;99628.02611405373;[E];[MAJ];[];
0.0;100309.49930767587;100962.10727948538;1034297.0037700128;104064.45911454347;106923.07549772754;114951.8341532698;117867.48234285398;125773.6117643828;1274804.0557205668;128051.19341983668;129840.93510780053;130139.23169742094;1319171.4539435063;138557.68711925487;139195.98629660747;141130.4833828042;141355.58672722089;148507.45592166358;158744.22274204073;163452.1000396775;1649788.3252104316;165611.58451610614;173317.50107641693;183003.99164064295;185348.1385289506;185650.76883423838;188821.46957491123;193865.91242722946;219516.6421623749;231786.35614763637;265835.33755938103;274736.7280875534;304093.8045315861;382113.4465847078;424486.3585123856;449678.3947439887;47815.60356759778;5329488;56368.60689393473;6305702;78871.48899251172;79143.04646138307;82327.12229651384;83387.00117009907;83513.39841782721;90382.73940415241;927591.3349486539;[E];[MAJ];[];
0.0;100939.32959559475;103752.29177687065;104596.2454518868;106245.37021142295;106977.30402301111;107708.23423544373;114328.14661032167;116222.67186700192;1162314.2602480906;1221715.5327903936;123369.78733118517;132278.90232322545;136022.85873712192;136113.80650608946;1367022.060617501;140876.94775806542;164115.5276865514;171870.74895639738;172932.2469530157;178775.12783813066;191681.11236016816;198500.3237578449;201661.49837933897;232070.46810623308;24317.542935235873;250061.39575426828;26148.744863801214;287652.83107547846;289672.1415498767;297463.5890174186;346366.77769387077;35267.88311081706;361216.2933056338;390085.5690249542;40717.865521872984;47359.75690954872;5329488;592518.6051321839;620866.1058070022;6305702;74884.38874319891;76463.21173097011;80313.27683977557;82203.6659089563;82476.85239617652;98585.92595710565;99283.5668141995;[E];[MAJ];[];
0.0;101175.553345105;103093.68219949926;106455.49241191371;108339.8614599643;109464.6992645265;1105501.2984107707;111302.60978922366;113244.65801718167;124001.64089370759;124006.84083261629;131459.95116990345;1342679.1645035944;134413.903004046;138312.63500800807;144354.98233826726;144538.1818129113;146343.47806180836;2073072.1530475034;232346.5587531285;243976.71071871798;25973.11396804532;267144.5645053792;270431.16075321176;274850.93007682613;285081.13556791336;29867.594077247337;335495.1274003653;398356.7045618923;400555.2763488124;40986.865803555804;5329488;59606.14376765205;60391.762962881076;61544.57905274553;6305702;65864.81377779305;66371.81642000626;67209.32148930832;67854.51849017286;74430.68724562199;77274.7940399849;86951.35229714456;91261.95039352214;92960.53724249188;93324.96065718925;93425.82211277152;979556.0004456417;[E];[MAJ];[];
0.0;111735.17034788945;113678.89474481966;115393.26324493044;1204301.0274166672;1215434.2669622032;122263.7118850778;127012.01634330887;141433.54805825796;150628.34693718955;1559573.7077160885;160132.2051488308;170652.76885932538;172950.45914919185;189894.1563256892;197154.99283027332;240847.31283570066;267960.9036062283;285928.559653524;291168.26009791385;321626.69181020715;35901.18424462627;3869286.407855577;401316.5833818124;425726.55584156304;450966.41145004344;461152.92462679005;473232.2798865194;49902.9711511255;501049.12556090584;50645.07379954341;511728.9520649771;5138152.180248935;5329488;53873.09456735231;55693.76329230473;5681426.838448025;60292.86023816862;61224.79888155691;620821.794932286;6305702;63201.26948639537;682796.232788405;78442.54749061754;865020.6081977732;89587.52233991325;94229.6787700494;984259.0897169245;[E];[MAJ];[];
0.0;1019101.1127871079;110467.62178483067;111342.08146537223;120866.78092877904;131671.44112251888;134213.46713199883;140923.10363197167;142515.21433914348;1529814.030683387;159824.9182064794;161733.04820385916;1632924.976392086;18970.849660206237;221186.37061891076;229270.4371540978;248244.87855013605;2494786.258291829;2632011.0548930704;273729.02516699437;285457.321319551;3279154.980425404;335002.9901112633;345008.579943778;355221.2308616515;373001.91891056777;387497.15382679563;402411.52662963036;406424.3507624704;445566.4513694802;447365.3085882837;467209.485860725;470394.68946568907;47205.920971719126;50467.40262550339;52371.99071081119;530084.600685566;5329488;6305702;67295.5994095049;69533.73901779087;696254.5850826238;728548.5086341628;80909.88431801031;85438.56507035193;87105.28749611195;92206.95401482233;94338.62647638074;[E];[MAJ];[];
0.0;105476.11591497561;105626.26323212337;105711.10353112442;113345.63902411122;117088.32532724825;119925.21933174248;124588.39823592955;130575.71906190999;1403876.6030440826;146556.10044754052;149253.86467211932;149596.4647537379;150152.02240764344;1698902.8719019108;1780731.445664064;1892980.5158061713;195159.80333540676;2022788.6878874898;210242.11972081967;210863.30011489443;220428.41162450972;223727.92566607692;237594.40111264962;238004.7733830003;254152.9454117808;265894.8493784077;273568.2942579577;291720.7988137355;307050.3196937305;311584.72754544555;347299.12882263033;51106.29359930677;516351.5491001648;518947.974757586;5329488;553156.183789925;56384.96723567931;60800.79346458857;60807.22148030319;6305702;681434.9178729261;73777.17811852555;74157.51339236117;77418.11049365796;83372.60048828415;92302.17946282694;948639.9355329848;[E];[MAJ];[];
0.0;1140693.852228904;118533.06103783344;126150.1610775076;137566.3117844758;15046.107230256648;154949.51271413066;1612162.7910766955;162520.8351222149;1682233.5370966897;187226.34605963327;195441.83779383093;2092754.9935325896;210541.7443499744;225758.42318944837;263548.2598777298;265717.05679667275;28607.420990503226;335460.03096742526;349106.03779195563;361419.49842976034;361937.95306796057;368680.537210016;381700.4880335267;40791.712550199125;41456.448110663616;42608.89160715715;465583.7578368558;46850.68737708513;52908.81300427192;529525.5101927145;53185.0663135657;5329488;535060.3510039961;61503.880613952024;61717.38874996217;6305702;709095.296407786;75010.17236528177;75281.38875788127;79543.29086525572;79771.1711848967;84461.06719897709;89105.04272558371;95326.35178805653;98278.15521305137;98287.53612196031;999645.1431995588;[E];[MAJ];[];
