C;C^;D;D^;E;F;F^;G;G^;A;A^;B;
0.46743137;0.31006187;0.3333077;0.5266186;1.0;0.48689792;0.30780694;0.30083165;0.2976419;0.26963753;0.43622297;0.7201549;
0.4399228;0.32716566;0.383003;0.6084284;1.0;0.49407557;0.3224206;0.31169963;0.3014823;0.31870165;0.4338366;0.695142;
0.44125527;0.3611161;0.41277498;0.6071445;1.0;0.5245161;0.29355255;0.28457385;0.32876992;0.3304014;0.4017817;0.688004;
0.4619742;0.3537484;0.40702057;0.6144409;1.0;0.5523621;0.283408;0.28509322;0.30617645;0.29735357;0.3814541;0.6818395;
0.4418523;0.3519344;0.3803914;0.57728964;1.0;0.5893879;0.29666832;0.3143004;0.28424546;0.28514954;0.37522182;0.6458358;
0.42161506;0.38186103;0.394001;0.548441;1.0;0.5818287;0.33620334;0.30173683;0.28522465;0.304489;0.3926132;0.622883;
0.3959788;0.32150322;0.34819946;0.52651423;1.0;0.5270787;0.3159319;0.29428837;0.25720948;0.29527295;0.37046435;0.6202881;
0.33980367;0.29191336;0.30110192;0.5288479;1.0;0.54584354;0.33046472;0.30624032;0.2559672;0.26187658;0.37641585;0.5676586;
0.364086;0.288088;0.31620702;0.5726306;1.0;0.50754404;0.29166123;0.281914;0.2631104;0.28939262;0.40031454;0.5865057;
0.3983926;0.28387266;0.324717;0.6010523;1.0;0.50011134;0.25918478;0.25503126;0.25442192;0.2812232;0.36632043;0.5833251;
0.4181625;0.31823528;0.35672748;0.5732961;1.0;0.5211162;0.2687054;0.27314776;0.27587017;0.30170348;0.39599115;0.65441054;
0.35890353;0.272621;0.3065548;0.512882;1.0;0.51445055;0.26052463;0.29766244;0.27458;0.2931207;0.4027637;0.614674;
0.34865955;0.24113669;0.23172058;0.51126415;1.0;0.5314895;0.2727045;0.2688856;0.27451447;0.29325238;0.4307874;0.6653817;
0.4365458;0.27822813;0.2777977;0.5518893;1.0;0.50666904;0.27420136;0.26412827;0.29727978;0.29082438;0.406266;0.74875623;
0.4403293;0.3389832;0.3480184;0.57754976;1.0;0.51199067;0.26604468;0.2678317;0.2741178;0.30205268;0.3944233;0.7155252;
0.45534945;0.35212883;0.4002277;0.5887048;1.0;0.5189443;0.3061671;0.30376884;0.3103618;0.3458384;0.43054366;0.7336946;
0.49211314;0.39880526;0.3787318;0.54364836;1.0;0.50186086;0.34103003;0.35833064;0.32173926;0.3483308;0.4447608;0.7605458;
0.49115244;0.35127676;0.36697417;0.56523865;1.0;0.5266561;0.36742288;0.37073207;0.31064948;0.32057282;0.4480815;0.71380544;
0.4329195;0.3459289;0.3598224;0.58297426;1.0;0.45658925;0.28096762;0.30700755;0.27559343;0.29059786;0.37839088;0.64846677;
0.40145886;0.32598615;0.3770574;0.5852533;1.0;0.4617505;0.27953875;0.27904597;0.27630433;0.30212188;0.4392846;0.69443864;
0.43272114;0.32730737;0.34831384;0.58239204;1.0;0.51895505;0.32280925;0.30509785;0.3085207;0.32988524;0.45139983;0.75125223;
0.4171628;0.3025846;0.303782;0.55205846;1.0;0.4885852;0.28855008;0.3329073;0.31076476;0.3251182;0.4563016;0.7284192;
0.40182024;0.29719123;0.29550567;0.5481213;1.0;0.48476088;0.30029526;0.33387727;0.35074562;0.35517326;0.44997674;0.7318349;
0.46300521;0.3516876;0.34733498;0.592557;1.0;0.4946123;0.32133514;0.31605092;0.3541709;0.34674886;0.4411592;0.7376319;
0.48281133;0.3800692;0.37162986;0.54216146;1.0;0.5407062;0.33061564;0.3695071;0.4440662;0.42555958;0.46582597;0.7743794;
0.51228106;0.39529613;0.37622154;0.53380597;1.0;0.57327336;0.32175165;0.32142824;0.37129793;0.43485487;0.458413;0.80008787;
0.54702294;0.42405018;0.39798734;0.55534804;1.0;0.56383204;0.32465655;0.34085384;0.3826479;0.41193536;0.5114889;0.82641506;
0.56493723;0.41640425;0.40329388;0.60458684;1.0;0.56090087;0.3674859;0.4200736;0.48376048;0.46207604;0.5971838;0.932493;
0.5968971;0.42957547;0.4506628;0.6760975;1.0;0.5591513;0.41174358;0.41060412;0.4204509;0.40162626;0.5851425;0.99425906;
0.6005752;0.4977647;0.46340773;0.63543075;0.99952286;0.5842776;0.44492835;0.47369587;0.524575;0.4966153;0.64149106;1.0;
0.59023565;0.52896804;0.5196057;0.7663239;1.0;0.59221643;0.53566444;0.54496485;0.60063994;0.5620772;0.63468355;0.8649914;
0.6105297;0.5080498;0.5480074;0.7671914;1.0;0.66589856;0.5712165;0.6294522;0.6423495;0.538749;0.6783643;0.90543336;
0.51852185;0.44219112;0.5349033;0.7644966;1.0;0.6611506;0.5431365;0.5795464;0.5947606;0.5119898;0.6459305;0.76064295;
0.547976;0.49808854;0.58383346;0.76931405;1.0;0.6375389;0.5045313;0.55675024;0.557405;0.5079294;0.54482764;0.59634453;
0.63198507;0.6032236;0.6621152;0.7732792;1.0;0.663992;0.5854593;0.53765637;0.5638626;0.5203741;0.52754676;0.65354997;
0.56927174;0.5653452;0.6862337;0.8575022;1.0;0.7155219;0.6692364;0.61302537;0.67223126;0.6873793;0.63753843;0.686048;
0.65751547;0.6175006;0.71422815;0.84312433;1.0;0.8192451;0.73194313;0.7423909;0.81354964;0.81766224;0.7290186;0.77743864;
0.6642322;0.66425776;0.7382504;0.85663176;1.0;0.78020644;0.75888044;0.74209213;0.73016435;0.79614437;0.70449793;0.71828336;
0.69867694;0.71152586;0.7213821;0.82010853;1.0;0.7483025;0.7212797;0.78010285;0.827143;0.8297256;0.74723405;0.6977385;
0.7150546;0.68011194;0.7164676;0.7963013;1.0;0.7264865;0.6785552;0.6976311;0.7494408;0.7857814;0.6933694;0.7412517;
0.81255966;0.8807664;0.79336876;0.8073876;0.9363978;0.89211243;0.91854197;0.9541883;0.8217348;1.0;0.92947245;0.8889217;
0.6950555;0.7678925;0.64485097;0.69738466;0.9094623;0.8764663;0.80443;0.9664777;0.85316926;1.0;0.93082017;0.9528487;
0.6885861;0.73462;0.6377267;0.6788763;0.9044495;0.83540195;0.7642832;1.0;0.74098545;0.887557;0.823043;0.88501304;
0.6790699;0.71300834;0.67588186;0.6672283;0.8490275;0.901355;0.87070864;1.0;0.74044985;0.93872356;0.8577404;0.8301693;
0.7474427;0.75192493;0.7438796;0.6648834;0.742763;0.84668;0.92497045;1.0;0.7726949;0.81572914;0.8547675;0.7948337;
0.84652096;0.8797076;0.8364104;0.7927117;0.7581933;0.7856305;0.9679732;1.0;0.9340433;0.9390791;0.9846156;0.95786935;
0.85669845;0.8157686;0.9018678;0.89571774;0.8275397;0.7476082;0.85638326;0.87513846;0.8316148;1.0;0.94317514;0.9617495;
0.9708935;0.9593601;0.9680292;0.94353145;0.8940075;0.75905085;0.8447779;0.9577998;0.9106592;1.0;0.9233945;0.94116044;
0.8317383;0.8876516;0.8312835;0.798933;0.86452997;0.8555863;0.9189441;0.9262733;0.9333449;0.9588578;1.0;0.90967095;
0.79644424;0.73594236;0.7762351;0.7179618;0.7413114;0.8379723;1.0;0.880923;0.7714467;0.8406599;0.9668186;0.84116685;
0.79299617;0.7882657;0.9214551;0.77259463;0.7170949;0.76819193;0.9963767;0.9744576;0.9033636;0.9483468;1.0;0.8170578;
0.80367684;0.743082;0.83853996;0.83462;0.67690814;0.6732619;0.81690687;0.86657685;1.0;0.9733797;0.9487628;0.916352;
0.85987794;0.94613844;0.8012226;0.8123483;0.7376121;0.7309828;0.7075508;0.7970001;0.99707544;0.9700538;1.0;0.9104417;
0.8263062;0.9578689;0.85318786;0.7835903;0.7576363;0.80425334;0.77174693;0.89620394;0.95582813;0.9535778;1.0;0.8083805;
0.9644667;0.9848088;0.92211694;0.94132054;0.8883756;0.88915795;0.906323;0.9401287;0.91559577;0.9837392;1.0;0.8763423;
0.9687495;0.9949263;0.8656385;0.9242042;0.8524941;0.8501083;0.8988842;0.88468975;0.9324125;0.97725177;1.0;0.85373753;
0.7948229;0.9477837;0.78769004;0.75675094;0.77728707;0.8565866;0.8580709;0.8019915;0.94827574;1.0;0.9405849;0.7365449;
0.85346663;0.8983675;0.8089591;0.8352026;0.86537033;0.9456078;0.83356535;0.7998075;0.96350545;1.0;0.9518042;0.8373935;
0.87910706;0.798924;0.8123444;0.82532305;0.7657531;0.82373434;0.76807934;0.7803813;0.88417786;1.0;0.98535895;0.93607575;
0.9309638;0.8732074;0.8981648;0.9479315;0.8169196;0.81466025;0.8286209;0.8651537;0.93978083;1.0;0.91064054;0.92028457;
1.0;0.89923495;0.8993608;0.7939066;0.6914045;0.7810455;0.86089367;0.9612235;0.9743933;0.9856097;0.87046623;0.958842;
0.9443272;0.94383544;0.86332047;0.8081314;0.75554335;0.85127753;0.85536605;0.91259825;0.91669816;1.0;0.9613991;0.9336438;
0.789085;0.8584863;0.7900949;0.7457177;0.70957005;0.7356117;0.6805425;0.7923587;0.8584917;0.922644;1.0;0.92055786;
0.70268655;0.7664964;0.88171893;0.8115925;0.73140854;0.68619025;0.6526923;0.8398357;0.8218436;0.879277;1.0;0.9135649;
0.7555776;0.774042;0.85052496;0.90684927;0.7984823;0.7656623;0.73861104;0.86799604;0.8958475;0.92525756;1.0;0.9069984;
0.77288955;0.95353276;0.9116922;0.97465;0.80495787;0.74602234;0.7448613;0.8448895;0.9955512;0.911985;1.0;0.8231043;
0.7497034;0.948363;0.87596667;0.8818166;0.8379915;0.83649516;0.78977513;0.8341278;0.99084175;1.0;0.97969586;0.76456916;
0.8418936;0.8650304;0.8220548;0.7988351;0.79622483;0.8497558;0.83101344;0.83784115;0.87933946;1.0;0.88990456;0.77297795;
0.783729;0.8269697;0.90532607;0.82712746;0.7904501;0.74255353;0.84789604;1.0;0.92566204;0.892781;0.87375146;0.8191894;
0.7216426;0.790804;0.7644606;0.710594;0.70769334;0.63358325;0.8973839;1.0;0.8706369;0.8122691;0.8291214;0.75038666;
0.8728607;0.86557585;0.83983713;0.8367308;0.71275806;0.71715766;0.9078894;0.9652423;0.9235931;0.8645895;1.0;0.8706902;
0.8448429;0.8592528;0.7855142;0.778656;0.70014936;0.7558635;0.8609477;0.7985369;0.7477003;0.93311584;1.0;0.8727529;
0.9182331;0.8455144;0.8252122;0.9052174;0.8537564;0.8375658;0.9003379;0.76064837;0.7359916;0.98541063;1.0;0.8935665;
0.90564656;0.73243064;0.6253221;0.9076914;0.8912494;0.8235859;0.9480737;1.0;0.9057494;0.8600545;0.95092726;0.8953453;
0.9222896;0.76591045;0.7377833;0.92043257;0.8616575;0.7805198;0.9713518;1.0;0.91354626;0.9196597;0.8532456;0.96461326;
0.930952;0.7709484;0.82102084;0.8954527;0.7875437;0.7382675;0.9191017;0.9028042;0.78418684;0.90951574;0.95113915;1.0;
0.9620997;0.9166492;0.9128852;1.0;0.8082075;0.8547052;0.9162306;0.8832287;0.8362476;0.9754826;0.98037946;0.9115197;
0.9997914;1.0;0.94666916;0.9938746;0.86619884;0.88322747;0.8483174;0.82629734;0.86044246;0.9864216;0.81965196;0.86294305;
1.0;0.9523925;0.9346714;0.9747829;0.8863883;0.7726539;0.8277848;0.8723491;0.8639022;0.9420611;0.8280592;0.9519739;
0.8731269;0.90420055;0.90820944;0.9588994;0.9294067;0.8743161;0.90365076;0.91831845;0.86841774;0.9110521;0.9135681;1.0;
0.97231674;0.90603197;1.0;0.91489667;0.8529591;0.9851302;0.85939044;0.8267556;0.8722769;0.91265947;0.87326545;0.98805696;
0.95156693;1.0;0.9323612;0.7986176;0.7010703;0.8266191;0.96282935;0.87899697;0.9524827;0.93517876;0.9807637;0.98340917;
0.91045624;0.9489552;0.87999874;0.8434422;0.7601819;0.7543236;0.94138634;0.8054912;0.83567107;0.8572552;1.0;0.9783421;
1.0;0.95478505;0.9057059;0.8308433;0.86250055;0.8650023;0.86237437;0.8853692;0.8860109;0.87298936;0.9682868;0.9817157;
1.0;0.8788443;0.69710374;0.57643974;0.65080076;0.741388;0.7416508;0.7854853;0.6991662;0.65813106;0.9085488;0.96514547;
1.0;0.8626262;0.70048714;0.6193837;0.6714106;0.7078241;0.76872754;0.8332359;0.727611;0.7014437;0.9487497;0.9474436;
0.8582797;0.810879;0.81316173;0.8828816;1.0;0.93654054;0.87199193;0.7876661;0.634363;0.6648169;0.8653975;0.8826302;
0.8241276;0.8224889;0.95320445;1.0;0.9744953;0.8215536;0.6927013;0.6103846;0.56356853;0.5872221;0.63584;0.75506496;
